UserID ChannelID diff(StartTime(s)) Duration(ms) FS=1 LS=1
77160  37  0.010       7.678       1 1 	   
67964  36  0.060       589.062     1 1 	   
85002  50  0.000       5.119       1 -1	   
107256 89  0.006       7.413       1 1 	   
217210 9   0.007       124.356     1 1 	   
59593  11  0.013       6.841       1 1 	   
202191 41  0.017       157.521     1 1 	   
145240 52  0.047       383.279     1 1 	   
181040 7   0.036       360.285     1 1 	   
85590  62  0.017       6.376       0 1 	   
88940  32  0.010       1148.887    1 1 	   
12743  3   0.007       44664.031   1 1 	   
146968 5   0.006       6.239       1 1 	   
90090  44  0.020       40.105      1 1 	   
36204  42  0.030       6.661       1 1 	   
59923  82  0.027       566.878     1 1 	   
116352 52  0.000       532.837     1 1 	   
147595 3   0.020       5.272       1 1 	   
183929 52  0.007       381.096     1 1 	   
126482 52  0.016       382.809     1 1 	   
140127 82  0.010       556.562     1 1 	   
60022  108 0.027       950.704     1 1 	   
219545 55  0.007       23.188      1 1 	   
115480 54  0.140       1397.235    1 1 	   
86631  67  0.036       11.718      1 1 	   
22233  95  0.014       146.406     1 1 	   
105530 7   0.010       9.574       1 1 	   
34624  36  0.003       39496.008   1 1 	   
107977 171 0.007       41.299      1 0 	   
29520  4   0.020       3837.509    1 1 	   
86966  14  0.023       8813.040    1 1 	   
60101  44  0.027       17.755      0 1 	   
1387   17  0.006       15.024      1 1 	   
33747  4   0.030       5.352       1 1 	   
90782  171 0.004       33.075      1 0 	   
66867  116 0.023       15.139      1 1 	   
73530  128 0.020       41.556      1 1 	   
89063  85  0.023       6.942       1 1 	   
202296 108 0.004       9520.490    1 1 	   
130975 36  0.016       162.322     1 1 	   
4124   62  0.024       2573.797    1 1 	   
113289 73  0.013       756.296     1 1 	   
64027  48  0.000       52.753      1 1 	   
149992 66  0.000       7.074       1 1 	   
57339  49  0.020       18.015      1 1 	   
80685  50  0.003       748.678     1 1 	   
80556  77  0.007       6.260       1 1 	   
182246 90  0.047       18.018      1 1 	   
167097 14  0.036       6277.799    1 1 	   
179512 13  0.000       7.568       0 1 	   
91048  50  0.014       13.616      1 1 	   
28958  51  0.020       5.177       1 1 	   
153144 14  0.010       219.400     1 1 	   
126941 54  0.003       597.667     1 1 	   
100743 54  0.043       5.713       1 1 	   
93751  106 0.024       42.427      1 1 	   
103847 3   0.023       593.937     1 1 	   
97294  171 0.000       38.515      1 0 	   
153653 109 0.020       37.154      1 1 	   
139396 3   0.007       16.140      1 1 	   
2402   95  0.000       1092.322    1 1 	   
62773  53  0.006       8.502       1 1 	   
209739 56  0.007       13.906      1 1 	   
22733  38  0.003       1119.188    1 1 	   
177990 149 0.020       61.490      1 1 	   
44571  4   0.004       19.484      1 1 	   
17141  40  0.096       22.877      1 1 	   
218894 110 0.007       9.152       1 1 	   
167470 53  0.007       6.003       0 1 	   
115658 94  0.000       1268.355    1 1 	   
94497  109 0.010       90.437      1 1 	   
172213 33  0.040       10.155      1 1 	   
222284 54  0.000       60.747      1 1 	   
181298 82  0.003       17.075      1 1 	   
88854  149 0.023       74.489      1 1 	   
76761  36  0.017       20924.990   1 1 	   
48567  36  0.007       10449.770   1 1 	   
57335  54  0.003       17.010      1 1 	   
206063 52  0.023       384.757     1 1 	   
118253 3   0.004       15.703      1 1 	   
46532  49  0.026       7.357       1 1 	   
159563 17  0.017       26.499      1 1 	   
197799 19  0.017       21.952      1 1 	   
179144 107 0.003       5.055       1 1 	   
197139 11  0.017       16.491      1 1 	   
212034 112 0.100       360.252     1 1 	   
20377  77  0.006       74.442      1 1 	   
92455  83  0.040       15.384      1 1 	   
60877  79  0.010       24.931      1 1 	   
219768 77  0.010       9597.002    1 1 	   
99985  23  0.000       5.651       1 1 	   
56909  77  0.010       1238.292    1 1 	   
6148   52  0.004       404.633     1 1 	   
9814   62  0.026       10.403      1 1 	   
55069  37  0.007       5.365       1 1 	   
136000 53  0.020       10.973      1 1 	   
186521 19  0.037       3880.639    1 1 	   
125650 8   0.003       37.070      1 1 	   
23039  14  0.013       348.422     1 1 	   
213209 109 0.020       503.071     1 1 	   
26850  8   0.000       719.527     1 1 	   
22819  37  0.004       2452.296    1 1 	   
133013 54  0.013       16.000      1 1 	   
129167 49  0.020       22.655      1 1 	   
19757  54  0.010       8.140       1 1 	   
207100 18  0.010       5.590       1 1 	   
83792  4   0.003       69.537      1 1 	   
15181  42  0.027       5.040       1 1 	   
39112  52  0.017       409.300     1 1 	   
170358 44  0.026       5.575       0 1 	   
55013  54  0.030       6.547       1 1 	   
136685 54  0.044       605.082     1 1 	   
219626 171 0.030       1804.339    1 0 	   
222260 125 0.030       5.318       0 1 	   
119696 49  0.020       48.525      1 1 	   
78239  66  0.016       3131.472    1 1 	   
209619 53  0.030       1397.849    1 1 	   
198180 88  0.034       6.446       1 1 	   
73662  53  0.006       640.065     1 1 	   
34865  36  0.120       1432.188    1 1 	   
167164 12  0.024       290.021     1 1 	   
17013  53  0.020       623.381     1 1 	   
211382 69  0.013       22.316      1 1 	   
143303 78  0.003       8.448       1 1 	   
1437   9   0.010       645.203     1 1 	   
76824  38  0.024       19533.536   1 1 	   
212643 62  0.006       128445.762  1 1 	   
206896 93  0.080       1106.227    1 1 	   
52342  36  0.024       671.497     1 1 	   
205174 52  0.000       8.109       1 1 	   
19252  54  0.003       128.732     1 1 	   
146845 49  0.050       6.039       1 1 	   
94975  5   0.010       90895.356   1 1 	   
96555  3   0.030       14.780      1 1 	   
64644  51  0.080       51.110      1 1 	   
73752  36  0.030       826.854     1 1 	   
49505  53  0.007       656.697     1 1 	   
44355  64  0.023       25.418      1 1 	   
91275  8   0.013       9.962       1 1 	   
203559 8   0.040       9.632       1 1 	   
108683 3   0.070       589.001     1 1 	   
191382 53  0.010       269.928     1 1 	   
100354 3   0.030       1639.584    1 1 	   
37403  53  0.050       253.497     1 1 	   
148378 66  0.007       3083.109    1 1 	   
88516  3   0.023       50.126      1 1 	   
56720  83  0.007       118.290     1 1 	   
60160  44  0.020       16.820      1 1 	   
79095  3   0.010       55.972      1 1 	   
212794 54  0.020       14.966      0 1 	   
62295  111 0.043       1760.829    1 1 	   
74559  71  0.024       5.241       1 1 	   
43280  49  0.046       77.841      1 1 	   
65538  50  0.007       20.873      1 1 	   
75970  37  0.027       5.229       1 1 	   
93938  63  0.006       308.765     1 1 	   
4284   3   0.014       6.087       1 1 	   
54784  5   0.006       8.608       1 1 	   
176195 50  0.017       215.600     1 1 	   
106203 53  0.033       6.241       1 1 	   
173437 38  0.004       13.721      1 1 	   
218353 62  0.013       9.611       1 1 	   
210957 4   0.023       10.938      1 1 	   
120356 12  0.004       6.679       1 1 	   
102801 3   0.016       14.952      0 1 	   
221910 73  0.007       40.673      1 1 	   
153977 97  0.067       5.871       1 1 	   
208666 82  0.086       8.787       1 1 	   
118810 82  0.014       292.102     1 1 	   
10890  51  0.010       9.571       1 1 	   
941    52  0.006       386.466     1 1 	   
120492 10  0.004       5.624       1 1 	   
1691   128 0.000       5.399       1 1 	   
148727 73  0.010       64.185      1 1 	   
29903  53  0.016       1387.691    1 1 	   
96847  128 0.007       2150.060    1 1 	   
128160 6   0.003       25.131      1 1 	   
177873 62  0.010       1264.979    1 1 	   
2517   14  0.007       63.752      1 1 	   
54171  126 0.077       5.826       1 1 	   
215167 82  0.030       65.952      1 1 	   
153863 77  0.010       20.527      1 1 	   
74738  5   0.006       83.951      1 1 	   
200293 55  0.014       211.163     1 1 	   
194202 11  0.013       8.367       1 1 	   
203980 53  0.027       629.926     1 1 	   
77198  62  0.010       10.933      1 1 	   
101959 20  0.003       10.631      1 1 	   
173504 7   0.030       10.036      1 1 	   
49073  10  0.007       109.448     1 1 	   
62875  51  0.030       5.779       1 1 	   
100992 171 0.003       127.106     1 0 	   
204088 82  0.020       609.186     1 1 	   
130790 56  0.007       1041.919    1 1 	   
217362 90  0.040       11.937      1 1 	   
189152 8   0.010       13.151      1 1 	   
137888 54  0.043       12.931      1 1 	   
9445   16  0.007       6.315       1 1 	   
97435  14  0.000       249.612     1 1 	   
202395 12  0.003       153.724     1 1 	   
81874  16  0.007       6.076       1 1 	   
190449 49  0.036       47.752      1 1 	   
212077 103 0.000       2118.100    1 1 	   
115066 73  0.007       58.055      1 1 	   
117583 48  0.017       671.485     1 1 	   
103197 9   0.053       379.319     1 1 	   
107774 3   0.000       2001.368    1 1 	   
37285  117 0.013       30.238      1 1 	   
80018  12  0.014       6.018       1 1 	   
144304 8   0.070       69.046      1 1 	   
120191 99  0.010       5.002       1 1 	   
165008 92  0.000       43.768      1 1 	   
214058 54  0.040       59.460      1 1 	   
5407   62  0.013       655.493     1 1 	   
162159 66  0.027       519.912     1 1 	   
90480  128 0.026       42.576      1 1 	   
191027 3   0.044       2546.177    1 1 	   
12106  36  0.023       325.015     1 1 	   
172598 171 0.043       3877.254    1 0 	   
164278 171 0.000       2654.586    1 0 	   
122143 20  0.007       6.239       0 1 	   
131595 50  0.000       744.848     1 1 	   
17301  171 0.007       1599.129    1 0 	   
76325  7   0.013       10.071      1 1 	   
135343 53  0.023       6.266       1 1 	   
218966 71  0.030       3487.416    1 1 	   
78707  53  0.024       15.412      1 1 	   
173394 67  0.033       8.162       0 1 	   
100831 8   0.017       189.055     1 1 	   
79980  50  0.026       5.821       1 1 	   
143325 93  0.054       19.348      1 1 	   
200392 70  0.003       5.885       1 1 	   
113863 73  0.010       755.333     1 1 	   
216726 49  0.010       6.771       0 1 	   
4689   19  0.047       6.943       0 1 	   
152157 50  0.010       9.883       1 1 	   
20986  75  0.046       18.877      1 1 	   
58070  36  0.007       17.817      1 1 	   
190447 21  0.027       6.027       1 1 	   
178810 75  0.010       15336.944   1 1 	   
191662 82  0.046       25.783      1 1 	   
114570 36  0.000       123.711     1 1 	   
205695 11  0.074       26.037      1 1 	   
62364  66  0.003       525.762     1 1 	   
132284 5   0.010       70.339      1 1 	   
166856 75  0.007       29.629      1 1 	   
122046 148 0.006       19.175      1 1 	   
76685  66  0.000       126.960     1 1 	   
80280  73  0.010       51.300      1 1 	   
70747  52  0.024       977.342     1 1 	   
69285  25  0.043       15.882      1 1 	   
49522  89  0.000       9.767       1 1 	   
185160 11  0.080       7.255       1 1 	   
20215  126 0.000       28.502      1 1 	   
17873  17  0.037       5.291       1 1 	   
221185 3   0.003       1600.129    1 1 	   
16771  3   0.003       237.278     1 1 	   
154792 18  0.017       7.211       0 1 	   
102498 67  0.000       166.926     1 1 	   
139023 50  0.020       7.859       1 1 	   
85002  49  0.030       15.909      1 -1	   
195678 38  0.000       32.478      0 1 	   
72906  49  0.057       23.803      1 1 	   
137460 53  0.050       248.622     1 1 	   
204828 13  0.006       22.449      1 1 	   
154030 82  0.014       103.644     1 1 	   
163572 66  0.010       9.929       1 1 	   
181622 153 0.000       8.393       1 1 	   
102513 46  0.003       40.064      1 1 	   
219447 51  0.017       5.336       1 1 	   
201851 37  0.013       19.211      1 1 	   
142469 90  0.037       10.886      1 1 	   
24547  41  0.010       279.956     1 1 	   
61384  16  0.023       5.347       1 1 	   
145629 111 0.003       675.096     1 1 	   
4433   36  0.004       46.295      1 1 	   
100273 82  0.003       1555.414    1 1 	   
176811 71  0.017       21.976      1 1 	   
203249 66  0.006       41.902      1 1 	   
106017 51  0.000       5.393       1 1 	   
119984 5   0.037       14.941      0 1 	   
15778  46  0.007       12.544      1 1 	   
210942 36  0.030       1798.856    1 1 	   
68816  51  0.053       5.956       1 1 	   
186356 30  0.003       10.079      1 1 	   
35692  3   0.000       3404.258    1 1 	   
13459  53  0.020       7.700       1 1 	   
184640 114 0.014       300.369     1 1 	   
180929 36  0.060       47.925      1 1 	   
68549  21  0.013       71.760      1 1 	   
145859 3   0.010       17.180      1 1 	   
34069  91  0.087       7.917       1 1 	   
174243 48  0.006       676.464     1 1 	   
67341  111 0.004       7.158       1 1 	   
92537  3   0.010       538.681     1 1 	   
6017   5   0.010       26984.729   1 1 	   
156181 77  0.000       6.334       1 1 	   
4222   101 0.043       5.471       1 1 	   
599    9   0.013       6.981       1 1 	   
156527 36  0.034       7.512       1 1 	   
121161 108 0.030       1211.206    1 1 	   
85295  38  0.003       9.305       0 1 	   
141468 73  0.007       6138.859    1 1 	   
87017  77  0.010       14.547      1 1 	   
132966 53  0.026       1141.904    1 1 	   
105262 66  0.030       505.295     1 1 	   
103185 19  0.037       6815.408    1 1 	   
33747  5   0.010       11.342      1 1 	   
172951 44  0.000       5.052       1 1 	   
161733 5   0.057       70.923      1 1 	   
203386 10  0.016       15.963      1 1 	   
162815 171 0.047       24.646      1 0 	   
7802   73  0.047       2839.106    1 1 	   
82615  38  0.063       1178.585    1 1 	   
221456 171 0.027       8.627       1 0 	   
158193 53  0.043       1385.443    1 1 	   
139262 8   0.027       30.436      1 1 	   
156205 19  0.013       1303.058    1 1 	   
147595 49  0.010       1456.215    1 1 	   
133565 49  0.017       19.312      1 1 	   
127217 3   0.016       1184.082    1 1 	   
40219  49  0.007       999.996     1 1 	   
164140 4   0.013       457.171     1 1 	   
146968 110 0.007       505.809     1 1 	   
21116  70  0.033       230.371     1 1 	   
165389 71  0.000       95.987      1 1 	   
142079 28  0.040       6.040       0 1 	   
169553 73  0.030       3531.686    1 1 	   
151926 66  0.020       1038.096    1 1 	   
155544 51  0.004       11.096      1 1 	   
78964  66  0.010       20.266      1 1 	   
67464  4   0.006       24.556      1 1 	   
198298 82  0.027       255.369     1 1 	   
201311 49  0.013       109.538     1 1 	   
186040 4   0.000       2614.307    1 1 	   
